년도,회차,추첨일,1등_당첨자수,1등_당첨금액,2등_당첨자수,2등_당첨금액,3등_당첨자수,3등_당첨금액,4등_당첨자수,4등_당첨금액,5등_당첨자수,5등_당첨금액,당첨번호_1,당첨번호_2,당첨번호_3,당첨번호_4,당첨번호_5,당첨번호_6,보너스번호
2025,1194,20251018,28,985155349,99,46438300,5442,844799,186820,50000,2884544,5000,3,13,15,24,33,37,2
2025,1193,20251011,16,1717013508,84,54508366,3635,1259616,175936,50000,2782376,5000,6,9,16,19,24,28,17
2025,1192,20251004,29,1079546587,95,54924300,3476,1501096,171551,50000,2841016,5000,10,16,23,36,39,40,11
2025,1191,20250927,18,1536334355,132,34916690,3649,1263087,184758,50000,2905296,5000,1,4,11,12,20,41,2
2025,1190,20250920,6,4622793813,113,40909680,3293,1403825,168764,50000,2752776,5000,7,9,19,23,26,45,33
2025,1189,20250913,13,2263651299,167,29368730,3121,1571477,152345,50000,2577694,5000,9,19,29,35,37,38,31
2025,1188,20250906,24,1074625172,111,38725232,3713,1157690,188314,50000,2901056,5000,3,4,12,19,22,27,9
2025,1187,20250830,11,2619380012,79,60787300,3147,1525961,152448,50000,2557090,5000,5,13,26,29,37,40,42
2025,1186,20250823,14,1985676911,89,52058946,3226,1436221,162707,50000,2628810,5000,2,8,13,16,23,28,35
2025,1185,20250816,12,2388695125,79,60473295,2903,1645674,153798,50000,2566276,5000,6,17,22,28,29,32,38
2025,1184,20250809,15,1910655600,95,50280411,3115,1533432,155556,50000,2576710,5000,14,16,23,25,31,37,42
2025,1183,20250802,13,2073966000,92,48843403,3623,1240297,169030,50000,2680548,5000,4,15,17,23,27,36,31
2025,1182,20250726,13,2124785424,79,58274706,3015,1526933,156025,50000,2616958,5000,1,13,21,25,28,31,22
2025,1181,20250719,17,1593643500,86,52503759,3109,1452340,155938,50000,2596371,5000,8,10,14,20,33,41,28
2025,1180,20250712,11,2535566421,72,64563034,3010,1544365,153274,50000,2567395,5000,6,12,18,37,40,41,3
2025,1179,20250705,13,2162821097,63,74382737,2989,1567787,148832,50000,2516368,5000,3,16,18,24,40,44,21
2025,1178,20250628,12,2391608407,89,53744010,3061,1562633,157044,50000,2653841,5000,5,6,11,27,43,44,17
2025,1177,20250621,6,4576672000,75,61022294,3111,1471126,157438,50000,2644128,5000,3,7,15,16,19,43,21
2025,1176,20250614,13,2052166154,89,49959102,3533,1258523,171545,50000,2746919,5000,7,9,11,21,30,35,29
2025,1175,20250607,20,1384026094,92,50145873,3178,1451675,164364,50000,2723718,5000,3,4,6,8,32,42,31
2025,1174,20250531,15,1910619425,85,56194689,3196,1494540,158944,50000,2670129,5000,8,11,14,17,36,39,22
2025,1173,20250524,24,1179946063,94,50210471,3139,1503595,163678,50000,2689832,5000,1,5,18,20,30,35,3
2025,1172,20250517,13,2203004452,98,48705881,3059,1560372,152897,50000,2590472,5000,7,9,24,40,42,44,45
2025,1171,20250510,21,1128345286,148,26683842,5317,742752,211503,50000,3094806,5000,3,6,7,11,12,17,19
2025,1170,20250503,20,1386550969,103,44872200,5668,815427,163866,50000,2637401,5000,3,13,28,34,38,42,25
2025,1169,20250426,10,2852735813,112,42451426,3244,1465648,160483,50000,2668194,5000,5,12,24,26,39,42,20
2025,1168,20250419,13,2136635914,74,62559160,3514,1317410,166163,50000,2712545,5000,9,21,24,30,33,37,29
2025,1167,20250412,10,2884087913,69,69663960,2942,1633859,157094,50000,2614372,5000,8,23,31,35,39,40,24
2025,1166,20250405,14,2072319938,80,60442665,2803,1725085,147837,50000,2456735,5000,14,23,25,27,29,42,16
2025,1165,20250329,13,2192485270,91,52202031,3173,1497128,158014,50000,2630455,5000,6,7,27,29,38,45,17
2025,1164,20250322,13,2193092164,76,62522365,3470,1369366,170045,50000,2807095,5000,17,18,23,25,38,39,22
2025,1163,20250315,15,1936891150,75,64563039,3386,1430074,168204,50000,2795027,5000,2,13,15,16,33,43,4
2025,1162,20250308,36,823931021,78,63379310,4752,1040317,160953,50000,2538565,5000,20,21,22,25,28,29,6
2025,1161,20250301,16,1792657969,117,40858302,4107,1163970,181457,50000,2859815,5000,2,12,20,24,34,42,37
2025,1160,20250222,12,2509359875,84,59746664,3176,1580202,160611,50000,2681692,5000,7,13,18,36,39,45,19
2025,1159,20250215,23,1284854250,110,44775224,3742,1316215,177373,50000,2826061,5000,3,9,27,28,38,39,7
2025,1158,20250208,21,1394358197,86,56747136,3032,1609583,155209,50000,2610120,5000,21,25,27,32,37,38,20
2025,1157,20250201,12,2257842157,141,32026130,4549,992677,201847,50000,3100779,5000,5,7,12,20,25,26,28
2025,1156,20250125,21,1505207090,73,72167464,3494,1507792,162883,50000,2706409,5000,30,31,34,39,41,45,7
2025,1155,20250118,7,4066375179,78,60821851,3171,1496091,160366,50000,2654046,5000,10,16,19,27,37,38,13
2025,1154,20250111,15,1854965425,62,74796993,3190,1453735,154785,50000,2559114,5000,4,8,22,26,32,38,27
2025,1153,20250104,15,2027312925,79,64155473,3506,1445603,167692,50000,2848165,5000,1,9,10,13,35,44,5
2024,1152,20241228,35,874349668,79,64561685,3354,1520684,146890,50000,2440804,5000,30,31,32,35,36,37,5
2024,1151,20241221,17,1620503030,102,45013974,3351,1370166,163055,50000,2635014,5000,2,3,9,15,27,29,8
2024,1150,20241214,17,1570620309,226,19690668,3413,1303865,166846,50000,2626598,5000,8,9,18,35,39,45,25
2024,1149,20241207,17,1613380765,74,61773588,2924,1563354,145209,50000,2448589,5000,8,15,19,21,32,36,38
2024,1148,20241130,13,2073332308,97,46311547,3082,1457567,154963,50000,2581682,5000,3,6,13,15,16,22,32
2024,1147,20241123,8,3323422079,83,53388307,3588,1235014,173036,50000,2750379,5000,7,11,24,26,27,37,32
2024,1146,20241116,11,2526476353,72,64331574,3030,1528672,158146,50000,2677017,5000,6,11,17,19,40,43,28
2024,1145,20241109,9,3051630084,63,72657860,3312,1382079,164055,50000,2647054,5000,2,11,31,33,37,44,32
2024,1144,20241102,18,1489347375,94,47532364,3626,1232224,172239,50000,2766594,5000,3,4,12,15,26,34,6
2024,1143,20241026,11,2545657023,90,51855977,3154,1479721,156400,50000,2612029,5000,10,16,17,27,28,36,6
2024,1142,20241019,9,3117517709,67,69795173,2841,1645997,146936,50000,2474033,5000,2,8,28,30,37,41,22
2024,1141,20241012,11,2457758285,100,45058902,3371,1336663,165233,50000,2718563,5000,7,11,12,21,26,35,20
2024,1140,20241005,12,2279823938,83,54935517,3345,1363124,158343,50000,2644989,5000,7,10,22,29,31,38,15
2024,1139,20240928,13,2167490972,75,62616406,3240,1449454,163236,50000,2645260,5000,5,12,15,30,37,40,18
2024,1138,20240921,14,1902656786,50,88790650,2865,1549576,145690,50000,2404999,5000,14,16,19,20,29,34,35
2024,1137,20240914,14,2023447688,111,42534937,3323,1420818,163296,50000,2737836,5000,4,9,12,15,33,45,26
2024,1136,20240907,12,2314468157,75,61719151,2906,1592890,144451,50000,2452383,5000,21,33,35,38,42,44,1
2024,1135,20240831,9,2953726125,91,48687794,3417,1296632,163808,50000,2654691,5000,1,6,13,19,21,33,4
2024,1134,20240824,14,1755689384,97,42233078,3961,1034236,180353,50000,2807905,5000,3,7,9,13,19,24,23
2024,1133,20240817,13,2105079491,73,62479529,2737,1666426,143047,50000,2393005,5000,13,14,20,28,29,34,23
2024,1132,20240810,11,2404951807,73,60398334,3086,1428736,148359,50000,2463697,5000,6,7,19,28,34,41,5
2024,1131,20240803,17,1542367898,56,78036471,2861,1527453,144842,50000,2471592,5000,1,2,6,14,27,38,33
2024,1130,20240727,12,2263301219,69,65602934,2900,1560898,137397,50000,2334975,5000,15,19,21,25,27,28,40
2024,1129,20240720,11,2369567660,107,40600069,3142,1382625,154322,50000,2542398,5000,5,10,11,17,28,34,22
2024,1128,20240713,63,419925560,77,57262577,2987,1476137,153592,50000,2545750,5000,1,5,8,16,28,33,45
2024,1127,20240706,12,2267891969,84,53997428,3007,1508409,145646,50000,2443423,5000,10,15,24,30,31,37,32
2024,1126,20240629,11,2386382421,91,48077302,3114,1404957,157300,50000,2626764,5000,4,5,9,11,37,40,7
2024,1125,20240622,12,2195289188,78,56289467,3066,1432022,147313,50000,2442674,5000,6,14,25,33,40,44,30
2024,1124,20240615,10,2623327913,87,50255324,3123,1400005,158630,50000,2619643,5000,3,8,17,30,33,34,28
2024,1123,20240608,16,1731310711,77,59958813,2945,1567684,147087,50000,2456500,5000,13,19,21,24,34,35,26
2024,1122,20240601,11,2556266046,99,47338261,2932,1598393,151473,50000,2540890,5000,3,6,21,30,34,35,22
2024,1121,20240525,11,2524513262,76,60898347,2956,1565723,148984,50000,2494773,5000,6,24,31,32,38,44,8
2024,1120,20240518,11,2522163375,91,50812816,3049,1516552,154910,50000,2532990,5000,2,19,26,31,38,41,34
2024,1119,20240511,19,1396028764,97,45574823,3108,1422381,155000,50000,2560859,5000,1,9,12,13,20,45,3
2024,1118,20240504,19,1477445132,72,64980226,3518,1329897,145194,50000,2435050,5000,11,13,14,15,16,45,3
2024,1117,20240427,9,3028385542,94,48325302,3161,1437071,155379,50000,2567618,5000,3,4,9,30,33,36,7
2024,1116,20240420,10,2695000238,114,39400589,2896,1550991,145548,50000,2444108,5000,15,16,17,25,30,31,32
2024,1115,20240413,12,2257278282,60,75242610,3103,1454901,158614,50000,2584491,5000,7,12,23,32,34,36,8
2024,1114,20240406,17,1583813824,88,50994006,3221,1393193,160537,50000,2574463,5000,10,16,19,32,33,38,3
2024,1113,20240330,14,1987426822,57,81356654,2936,1579472,146997,50000,2444535,5000,11,13,20,21,32,44,8
2024,1112,20240323,10,2804455650,59,79221912,3077,1519043,148163,50000,2461430,5000,16,20,26,36,42,44,24
2024,1111,20240316,16,1714662540,97,47138490,5096,897260,171363,50000,2608760,5000,3,13,30,33,43,45,4
2024,1110,20240309,16,1647392719,118,37229214,3654,1202258,173234,50000,2747163,5000,3,7,11,20,22,41,24
2024,1109,20240302,17,1584352875,84,53440474,3347,1341202,180255,50000,2734683,5000,10,12,13,19,33,40,2
2024,1108,20240224,14,1957990849,96,47590056,3227,1415757,157579,50000,2572268,5000,7,19,26,37,39,44,27
2024,1107,20240217,14,2025625233,82,57639743,3357,1407942,162265,50000,2581512,5000,6,14,30,31,40,41,29
2024,1106,20240210,11,2790462819,67,76355948,3374,1516257,168792,50000,2788452,5000,1,3,4,29,42,45,36
2024,1105,20240203,15,1834853800,83,55266681,2898,1582863,148700,50000,2503114,5000,6,16,34,37,39,40,11
2024,1104,20240127,15,1817193100,76,59776089,3000,1514328,148589,50000,2490276,5000,1,7,21,30,35,38,2
2024,1103,20240120,17,1574419633,76,58695469,2909,1533468,144537,50000,2436768,5000,10,12,29,31,40,44,2
2024,1102,20240113,20,1383591413,63,73205895,3042,1516099,147705,50000,2461606,5000,13,14,22,26,37,38,20
2024,1101,20240106,13,2100529500,75,60681964,3363,1353300,159797,50000,2596082,5000,6,7,13,28,36,42,41
2023,1100,20231230,13,2207575472,81,59050373,2869,1667160,146262,50000,2503154,5000,17,26,29,30,31,43,12
2023,1099,20231223,9,2959934125,71,62533820,2701,1643800,134122,50000,2306011,5000,3,20,28,38,40,43,4
2023,1098,20231216,13,1930461895,68,61509816,2840,1472771,138090,50000,2311866,5000,12,16,21,24,41,43,15
2023,1097,20231209,7,3864293090,67,67288686,2631,1713547,135670,50000,2317263,5000,14,33,34,35,37,40,4
2023,1096,20231202,10,2539391175,85,49791984,2924,1447442,141700,50000,2386598,5000,1,12,16,19,23,43,34
2023,1095,20231125,10,2617825575,57,76544608,2584,1688484,135653,50000,2278659,5000,8,14,28,29,34,40,12
2023,1094,20231118,12,2112854469,87,48571368,2725,1550719,136802,50000,2278728,5000,6,7,15,22,26,40,41
2023,1093,20231111,13,1967040750,65,65568025,2928,1455575,141232,50000,2327509,5000,10,17,22,30,35,43,44
2023,1092,20231104,16,1583289844,84,50263170,3327,1269044,160096,50000,2540721,5000,7,18,19,26,33,45,37
2023,1091,20231028,9,2898470459,65,66887780,2873,1513299,149578,50000,2481449,5000,6,20,23,24,28,30,44
2023,1090,20231021,11,2386494614,88,49718638,2931,1492747,143714,50000,2398962,5000,12,19,21,29,40,45,1
2023,1089,20231014,9,2978522167,79,56554219,2825,1581517,138575,50000,2338390,5000,4,18,31,37,42,43,40
2023,1088,20231007,11,2434697898,94,47485243,2991,1492348,141487,50000,2352280,5000,11,21,22,30,39,44,31
2023,1087,20230930,16,1732253602,71,65061169,2989,1545448,149854,50000,2506601,5000,13,14,18,21,34,44,16
2023,1086,20230923,17,1515913809,67,64105808,3270,1313483,155241,50000,2500478,5000,11,16,25,27,35,36,37
2023,1085,20230916,23,1073277473,80,51427879,3471,1185316,156670,50000,2475529,5000,4,7,17,18,38,44,36
2023,1084,20230909,15,1738764600,107,40625342,3003,1447523,151391,50000,2512924,5000,8,12,13,29,33,42,5
2023,1083,20230902,15,1713084525,72,59482102,3274,1308098,154536,50000,2501816,5000,3,7,14,15,22,38,17
2023,1082,20230826,7,3720489643,62,70009214,2768,1568126,142123,50000,2390544,5000,21,26,27,32,34,42,31
2023,1081,20230819,11,2343892944,92,46708012,2923,1470112,143152,50000,2390493,5000,1,9,16,23,24,38,17
2023,1080,20230812,7,3639444429,82,51780714,2720,1561037,136257,50000,2254999,5000,13,16,23,31,36,44,38
2023,1079,20230805,9,2712329417,85,47864637,3212,1266655,145773,50000,2344700,5000,4,8,18,24,37,45,6
2023,1078,20230729,12,2141604938,77,55626103,2691,1591680,135352,50000,2334106,5000,6,10,11,14,36,38,43
2023,1077,20230722,7,3570901018,98,42510727,3235,1287806,149808,50000,2428987,5000,4,8,17,30,40,43,34
2023,1076,20230715,9,2672689750,86,46616682,3109,1289494,148521,50000,2417204,5000,3,7,9,33,36,37,10
2023,1075,20230708,9,2896337167,160,27153161,2750,1579821,134529,50000,2267024,5000,1,23,24,35,44,45,10
2023,1074,20230701,12,2134763657,78,54737530,2711,1574891,143155,50000,2311622,5000,1,6,20,27,28,41,15
2023,1073,20230624,11,2345227603,62,69348129,2994,1436067,146834,50000,2387538,5000,6,18,28,30,32,38,15
2023,1072,20230617,12,2175006375,93,46774331,2872,1514629,145504,50000,2400605,5000,16,18,20,23,32,43,27
2023,1071,20230610,5,5183979750,83,52047990,2891,1494287,143234,50000,2391950,5000,1,2,11,21,30,35,39
2023,1070,20230603,14,1859116929,63,68856183,2938,1476495,142759,50000,2353987,5000,3,6,14,22,30,41,36
2023,1069,20230527,14,1863217554,79,55031743,3006,1446277,146335,50000,2419527,5000,1,10,18,22,28,31,44
2023,1068,20230520,19,1363929514,87,49644944,3114,1386998,150789,50000,2480427,5000,4,7,19,26,33,35,3
2023,1067,20230513,13,1981114010,82,52346509,3679,1166734,163488,50000,2567588,5000,7,10,19,23,28,33,18
2023,1066,20230506,15,1670947250,88,47470093,3323,1257108,152826,50000,2432046,5000,6,11,16,19,21,32,45
2023,1065,20230429,14,1852593938,74,58415125,3117,1386821,148561,50000,2416212,5000,3,18,19,23,32,45,24
2023,1064,20230422,19,1348168106,62,68858049,3296,1295267,158665,50000,2525390,5000,3,6,9,18,22,35,14
2023,1063,20230415,7,3770311875,55,79976313,2706,1625535,139518,50000,2401618,5000,3,6,22,23,24,38,30
2023,1062,20230408,7,3801933804,68,65229257,2668,1662515,133599,50000,2278058,5000,20,31,32,40,41,45,12
2023,1061,20230401,11,2422768773,99,44866089,3003,1479102,145857,50000,2425576,5000,4,24,27,35,37,45,15
2023,1060,20230325,28,898238907,96,43664392,4593,912646,179475,50000,2566118,5000,3,10,24,33,38,45,36
2023,1059,20230318,13,2033168481,83,53074680,3127,1408762,151941,50000,2516955,5000,7,10,22,25,34,40,27
2023,1058,20230311,13,2058020250,60,74317398,3074,1450568,152446,50000,2545208,5000,11,23,25,30,32,40,42
2023,1057,20230304,17,1616069714,664,6895880,2962,1545870,146471,50000,2461496,5000,8,13,19,27,40,45,12
2023,1056,20230225,14,1969662456,81,56739248,3223,1425964,150996,50000,2464595,5000,13,20,24,32,36,45,29
2023,1055,20230218,11,2362815205,92,47085086,3413,1269215,165590,50000,2662001,5000,4,7,12,14,22,33,31
2023,1054,20230211,9,3147925709,66,71543767,2714,1739827,140308,50000,2407955,5000,14,19,27,28,30,45,33
2023,1053,20230204,7,4090367411,64,74563990,2702,1766135,136905,50000,2367764,5000,22,26,29,30,34,45,15
2023,1052,20230128,11,2341682762,108,39750788,2926,1467220,148178,50000,2405830,5000,5,17,26,27,35,38,1
2023,1051,20230121,18,1669558480,70,71552507,2824,1773611,143314,50000,2477370,5000,21,26,30,32,33,35,44
2023,1050,20230114,17,1535083280,70,62134324,2866,1517587,144610,50000,2402116,5000,6,12,31,35,38,43,17
2023,1049,20230107,15,1727810100,89,48533992,2968,1455366,147061,50000,2462622,5000,3,5,13,20,21,37,17
2022,1048,20221231,17,1612494508,102,44791515,3817,1196944,170086,50000,2721555,5000,6,12,17,21,32,39,30
2022,1047,20221224,9,2748797875,83,49677071,2728,1511436,139530,50000,2313403,5000,2,20,33,40,42,44,32
2022,1046,20221217,12,2011415719,57,70575991,2959,1359524,139560,50000,2260269,5000,7,16,25,29,35,36,28
2022,1045,20221210,13,1990060443,67,64355189,2699,1597554,135872,50000,2280432,5000,6,14,15,19,21,41,37
2022,1044,20221203,8,3136941235,72,58091505,2597,1610547,134226,50000,2254796,5000,12,17,20,26,28,36,4
2022,1043,20221126,17,1468646956,86,48385656,3156,1318494,155087,50000,2495858,5000,3,5,12,22,26,31,19
2022,1042,20221119,20,1240663669,100,41355456,3567,1159391,157156,50000,2462593,5000,5,14,15,23,34,43,4
2022,1041,20221112,25,935091165,85,45837803,3947,987133,167535,50000,2620869,5000,6,7,9,11,17,18,45
2022,1040,20221105,7,3660482625,63,67786716,2583,1653335,133245,50000,2235373,5000,8,16,26,29,31,36,11
2022,1039,20221029,16,1585019672,80,52833990,2773,1524241,140403,50000,2359126,5000,2,3,6,19,36,39,26
2022,1038,20221022,15,1627457225,77,52839521,3364,1209466,154690,50000,2436512,5000,7,16,24,27,37,44,2
2022,1037,20221015,15,1708576825,78,54762078,2713,1574435,137021,50000,2279500,5000,2,14,15,22,27,33,31
2022,1036,20221008,9,2837323167,64,66499762,2593,1641337,133443,50000,2231388,5000,2,5,22,32,34,45,39
2022,1035,20221001,8,3231193735,71,60679695,2848,1512732,141624,50000,2366499,5000,9,14,34,35,41,42,2
2022,1034,20220924,9,2868856209,66,65201278,2898,1484916,142939,50000,2400364,5000,26,31,32,33,38,40,11
2022,1033,20220917,13,1913414943,79,52477625,3083,1344708,145505,50000,2376004,5000,3,11,15,20,35,44,10
2022,1032,20220910,10,2675257538,90,49541807,3078,1448591,149807,50000,2458611,5000,1,6,12,19,36,42,28
2022,1031,20220903,8,3213957563,64,66957450,2789,1536493,132815,50000,2247015,5000,6,7,22,32,35,36,19
2022,1030,20220827,19,1276406507,104,38864942,3278,1233055,154929,50000,2473576,5000,2,5,11,17,24,29,9
2022,1029,20220820,10,2527848450,62,67952916,2614,1611738,125573,50000,2136972,5000,12,30,32,37,39,41,24
2022,1028,20220813,20,1181235132,91,43268687,2810,1401228,142778,50000,2333653,5000,5,7,12,13,18,35,23
2022,1027,20220806,10,2460504338,83,49407718,2700,1518830,134097,50000,2217201,5000,14,16,27,35,39,45,5
2022,1026,20220730,15,1619118475,76,53260477,2786,1452907,138907,50000,2290094,5000,5,12,13,31,32,41,34
2022,1025,20220723,4,6118853344,69,59119356,2671,1527232,134665,50000,2258426,5000,8,9,20,25,29,33,7
2022,1024,20220716,8,3020323500,63,63922191,2616,1539411,134065,50000,2224097,5000,9,18,20,22,38,44,10
2022,1023,20220709,9,2745677875,72,57201623,2506,1643463,127810,50000,2172239,5000,10,14,16,18,29,35,25
2022,1022,20220702,5,4866468075,63,64371271,2580,1571857,127962,50000,2155059,5000,5,6,11,29,42,45,28
2022,1021,20220625,12,2108962250,56,75320081,2461,1713907,126484,50000,2182497,5000,12,15,17,24,29,45,16
2022,1020,20220618,13,1966431520,77,55332489,2817,1512461,138221,50000,2300467,5000,12,27,29,38,41,45,6
2022,1019,20220611,50,438565140,75,48729460,5823,627634,192646,50000,2506493,5000,1,4,13,17,34,39,6
2022,1018,20220604,2,12361744688,62,66460993,2693,1530109,130602,50000,2216230,5000,3,19,21,25,37,45,35
2022,1017,20220528,7,3517684822,70,58628081,2596,1580881,133621,50000,2235724,5000,12,18,22,23,30,34,32
2022,1016,20220521,11,2260660671,68,60949185,2686,1543018,132413,50000,2202914,5000,15,26,28,34,41,42,44
2022,1015,20220514,8,3051105610,102,39883734,2880,1412549,144321,50000,2304033,5000,14,23,31,33,37,40,44
2022,1014,20220507,10,2410449338,69,58223414,2849,1410115,143906,50000,2372712,5000,3,11,14,18,26,27,21
2022,1013,20220430,5,5047570725,79,53244417,2586,1626570,128697,50000,2157701,5000,21,22,26,34,36,41,32
2022,1012,20220423,13,1861944318,76,53081746,2882,1399797,141514,50000,2324952,5000,5,11,18,20,35,45,3
2022,1011,20220416,11,2220348512,76,53561039,2818,1444514,137485,50000,2292065,5000,1,9,12,26,35,38,42
2022,1010,20220409,8,3119380079,66,63017780,2781,1495568,136828,50000,2278193,5000,9,12,15,25,34,36,3
2022,1009,20220402,15,1702462825,69,61683436,2632,1617081,133476,50000,2232525,5000,15,23,29,34,40,44,20
2022,1008,20220326,11,2267377910,97,42854222,2826,1470935,141072,50000,2311009,5000,9,11,30,31,41,44,33
2022,1007,20220319,9,2718786375,70,58259709,2844,1433960,137134,50000,2256573,5000,8,11,16,19,21,25,40
2022,1006,20220312,9,2855602125,65,65898511,2487,1722318,131234,50000,2288458,5000,8,11,15,16,17,37,36
2022,1005,20220305,12,2061199344,84,49076175,2798,1473338,143067,50000,2349017,5000,8,13,18,24,27,29,17
2022,1004,20220226,10,2576251913,68,63143430,2785,1541743,140047,50000,2340772,5000,7,15,30,37,39,44,18
2022,1003,20220219,14,1811116822,66,64029383,2649,1595297,133896,50000,2247475,5000,1,4,29,39,43,45,31
2022,1002,20220212,8,3088449563,85,48446268,3193,1289676,155418,50000,2436676,5000,17,25,33,35,38,45,15
2022,1001,20220205,12,2077279594,66,62947867,2761,1504730,140255,50000,2346904,5000,6,10,12,14,20,42,15
2022,1000,20220129,22,1246819620,109,41941945,4018,1137798,180052,50000,2747686,5000,2,8,19,22,32,42,39
2022,999,20220122,16,1513274790,67,60229843,2943,1371186,143217,50000,2369326,5000,1,3,9,14,18,28,34
2022,998,20220115,12,2076499657,53,78358478,2648,1568354,129576,50000,2227628,5000,13,17,18,20,42,45,41
2022,997,20220108,19,1253749560,85,46708317,3692,1075354,155887,50000,2331995,5000,4,7,14,16,24,44,20
2022,996,20220101,18,1491185771,86,52018109,3313,1350305,155856,50000,2546181,5000,6,11,15,24,32,39,28
2021,995,20211225,7,3447271875,69,58287206,2793,1439964,138372,50000,2269218,5000,1,4,13,29,38,39,7
2021,994,20211218,12,1861582063,70,53188059,2803,1328279,137937,50000,2216661,5000,1,3,8,24,27,35,28
2021,993,20211211,6,3991197063,70,57017101,2732,1460907,132583,50000,2220620,5000,6,14,16,18,24,42,44
2021,992,20211204,12,1986955563,58,68515710,2373,1674636,124311,50000,2105282,5000,12,20,26,33,44,45,24
2021,991,20211127,8,2904166032,110,35202013,2969,1304218,138068,50000,2226394,5000,13,18,25,31,33,44,38
2021,990,20211120,14,1740095277,56,72503970,2858,1420652,129113,50000,2169219,5000,2,4,25,26,36,37,28
2021,989,20211113,4,5826768563,63,61658927,2444,1589408,127891,50000,2158436,5000,17,18,21,27,29,33,26
2021,988,20211106,9,2678489375,61,65864493,2663,1508725,129322,50000,2139025,5000,2,13,20,30,31,41,27
2021,987,20211030,10,2378711625,73,54308485,2968,1335755,140004,50000,2283682,5000,2,4,15,23,29,38,7
2021,986,20211023,10,2375275125,70,56554170,2793,1417398,133889,50000,2231167,5000,7,10,16,28,41,42,40
2021,985,20211016,10,2434752975,62,65450349,2581,1572229,126523,50000,2123240,5000,17,21,23,30,34,44,19
2021,984,20211009,7,3453006268,64,62945427,2596,1551814,128129,50000,2149335,5000,3,10,23,35,36,37,18
2021,983,20211002,10,2503422225,78,53491928,2640,1580444,131780,50000,2196308,5000,13,23,26,31,35,43,15
2021,982,20210925,8,3023630672,81,49771699,2931,1375472,139208,50000,2291933,5000,5,7,13,20,21,44,33
2021,981,20210918,13,1992863193,65,66428774,2824,1528991,136630,50000,2289650,5000,27,36,37,41,43,45,32
2021,980,20210911,7,3409443215,70,56824054,2819,1411027,135751,50000,2237534,5000,3,13,16,23,24,35,14
2021,979,20210904,14,1606400518,79,47446429,3414,1097911,154980,50000,2403760,5000,7,11,16,21,27,33,24
2021,978,20210828,10,2373391388,70,56509319,2826,1399736,133915,50000,2217326,5000,1,7,15,32,34,42,8
2021,977,20210821,14,1669905911,82,47517648,2474,1574959,125781,50000,2097459,5000,2,9,10,14,22,44,16
2021,976,20210814,7,3243867215,69,54847997,3085,1226747,142375,50000,2270249,5000,4,12,14,25,35,37,2
2021,975,20210807,9,2440410375,61,60010092,2828,1294419,135604,50000,2212347,5000,7,8,9,17,22,24,5
2021,974,20210731,17,1317034523,66,56539361,2636,1415629,129473,50000,2149319,5000,1,2,11,16,39,44,32
2021,973,20210724,8,2912742750,42,92468024,2257,1720717,117757,50000,2003966,5000,22,26,31,37,41,42,24
2021,972,20210717,20,1124886244,80,46870261,2570,1458997,126989,50000,2122398,5000,3,6,17,23,37,39,26
2021,971,20210710,6,3725880250,62,60094843,2685,1387665,131409,50000,2171694,5000,2,6,17,18,21,26,7
2021,970,20210703,14,1611544045,87,43221488,2479,1516850,124923,50000,2061176,5000,9,11,16,21,28,36,5
2021,969,20210626,20,1149427894,56,68418328,2633,1455157,133079,50000,2211803,5000,3,9,10,29,40,45,7
2021,968,20210619,13,1667729683,97,37251694,3116,1159633,148150,50000,2329460,5000,2,5,12,14,24,39,33
2021,967,20210612,4,5809776094,69,56133103,2475,1564923,121200,50000,2042462,5000,1,6,13,37,38,40,9
2021,966,20210605,10,2411303513,50,80376784,2352,1708691,115370,50000,1980202,5000,1,21,25,29,34,37,36
2021,965,20210529,7,3403348929,46,86316821,2389,1662024,122129,50000,2043257,5000,2,13,25,28,29,36,34
2021,964,20210522,10,2345861063,52,75187855,2447,1597781,123780,50000,2061560,5000,6,21,36,38,39,43,30
2021,963,20210515,15,1476478125,68,54282285,3137,1176665,141987,50000,2219439,5000,6,12,19,23,34,42,35
2021,962,20210508,12,1940906094,73,53175510,2581,1503996,126528,50000,2119457,5000,1,18,28,31,34,43,40
2021,961,20210501,9,2575231209,73,52915710,2716,1422256,133764,50000,2197136,5000,11,20,29,31,33,42,43
2021,960,20210424,10,2401133213,56,71462298,2569,1557762,129546,50000,2180006,5000,2,18,24,30,32,45,14
2021,959,20210417,8,3015312891,75,53605563,2502,1606882,123802,50000,2072896,5000,1,14,15,24,40,41,35
2021,958,20210410,15,1596119675,67,59556705,2470,1615506,131097,50000,2168146,5000,2,9,10,16,35,37,1
2021,957,20210403,11,2126634137,61,63915234,2835,1375249,129545,50000,2131893,5000,4,15,24,35,36,40,1
2021,956,20210327,11,2022982671,136,27270600,3053,1214806,144650,50000,2325943,5000,10,11,20,21,25,41,40
2021,955,20210320,12,2023170188,71,56990710,2650,1526921,130744,50000,2196889,5000,4,9,23,26,29,33,8
2021,954,20210313,10,2478795900,64,64551977,2657,1554884,132057,50000,2214839,5000,1,9,26,28,30,41,32
2021,953,20210306,14,1640636009,102,37530890,3273,1169616,146120,50000,2331848,5000,7,9,22,27,37,42,34
2021,952,20210227,9,2713699834,93,43769353,3039,1339438,141776,50000,2304925,5000,4,12,22,24,33,41,38
2021,951,20210220,14,1747552661,72,56633652,2907,1402692,142335,50000,2346154,5000,2,12,30,31,39,43,38
