상호명,위도(lat),경도(lon),소재지,count
용호원 로또,36.7582981445348,126.904765267811,충남 아산시 온천대로 473 1층,2
씨티하이퍼로또,36.9650261055276,127.937267471164,충북 충주시 용산동 335-4번지 씨티상가내씨티하이퍼마켓,2
우민로또방,35.8229844000586,128.547709586051,대구 달서구 송현로10길 10 1층 미용싱내,2
우성비디오책,36.3096270353343,127.392927604473,대전 중구 산성동  116-19번지,2
GS25(안산현대점),37.2890702309006,126.850145257424,경기 안산시 상록구 사동 1345-2번지 현대아파트중심상가104호,2
GS25(명학역),37.3851387250511,126.934635466864,경기 안양시 만안구 안양6동 534-4,2
GS25(명륜중앙),35.2125530746163,129.078650923548,부산 동래구 온천동  473-12번지,2
아찌라,36.4595948735601,127.124364487185,충남 공주시 산성시장5길 26,2
천하명당,35.2646913315201,128.625527880291,"경남 창원시 의창구 읍성로 70 1층 4호,25호",2
당첨복권방,35.8043952418793,126.884339734774,전북 김제시 남북로 228-6,2
큰별(픽미픽미),35.1051770098354,128.97453735986,부산 사하구 승학로 58,2
욜로복권방,35.2025876845035,129.004265323023,부산 북구 시랑로 34 1층,2
GS25 호수공원럭키,37.7200587410419,126.752894110226,경기 파주시 가온로 184 108호,2
태염복권방,35.1913119038543,129.074569627966,부산 연제구 거제동  1490-2,2
씨유 의령동동점,35.3192286028697,128.268070191558,경남 의령군 남산로 15 CU편의점,2
GS25(명륜성대점),37.5878841218037,126.996579889381,서울 종로구  명륜길 2,2
씨유 월영마을점,35.1769157152027,128.558654533744,경남 창원시 마산합포구 월영남로 21,2
태영과 동행,37.3400279256648,127.10781452584,"경기 성남시 분당구 성남대로43번길 10 107호(구미동, 하나EZ타워)",2
아카데미안경,37.5402267327638,126.834218617547,서울 강서구 화곡동 1068-32번지,2
천하1등로또방,37.5684060901189,127.065443752807,서울 동대문구 한천로18길 32 1층,2
씨유 옥정인생역전점,37.8388930806013,127.090212730808,경기 양주시 화합로 1657 1층 108호(율정동),2
씨유 영주 가흥대로점,36.814707915331,128.60829531104,경북 영주시 가흥동 1821 CU가흥대로점,2
GS25(명동제일),37.5619591580477,126.985634221324,서울 중구 충무로2가  66-6,2
씨유 쌍촌역점,35.1199159387226,126.866200710055,광주 서구 송풍로17번길 19 1층,2
요기어때,35.1659815985534,129.160264394183,부산 해운대구 우동2로 15,2
왕자사진관,37.6008268521866,127.108616561303,"서울 중랑구 양원역로 2 일흥빌딩1층1,2호",2
GS25(망원희망),37.5543332904421,126.902282948751,서울 마포구 망원동  406-16,2
크린토피아/최강로또,37.6054797848645,126.908661086646,서울 은평구 갈현로11길 16 1층,2
운수좋은날,35.2599945854751,128.639487325356,경남 창원시 의창구 하남천동길16번길 3 1층,2
GS25(안산경일),37.3235293722349,126.846809235456,경기 안산시 상록구 성포동  591-4번지,2
대박로또방,35.407717744949,129.172105608767,경남 양산시 삼호로 71 1층 2호,2
태진유통,35.5621813247466,126.862827858662,전북 정읍시 중앙로 231 문구플러스 옆,2
씨유 분당서현점,37.3839206829169,127.121342677375,"경기 성남시 분당구 분당로53번길 9 106호, 107호(서현동)",2
천운명당복권방,35.1385405313915,129.106773674959,부산 남구  수영로366번길 31,2
운정 상지석동점,37.7213912041509,126.776893499288,경기 파주시 운정로 100 1층 중간동,2
용꿈 돼지꿈,37.4809530287519,126.646384617566,인천 동구 샛골로210번길 9 103호,2
씨유 종각센트로폴리스점,37.5716808092144,126.983530268891,서울 종로구 우정국로 26 센트로폴리스빌딩 1층 15호,2
우성빨래방,37.5734759650115,127.071542683758,서울 동대문구 장한로 147 우성휠포커스텔1층104호,2
씨유 지저동,35.8936680635506,128.637665554696,대구 동구  해동로 49 1층  CU편의점,2
GS25 동구안심로점,35.8707076095891,128.732868375929,대구 동구 안심로 448 이마트24,2
우성약국,35.9389404500703,126.950316150133,전북 익산시 평동로7길 79,2
나우리,35.1856433974744,129.083158580458,부산 연제구 연산동  731-7 1층일부,2
천하명당복권,35.921326623094,128.602281603652,대구 북구 동변동  493,2
아이지에이마트 동명사랑점,37.3374347050023,126.81171262948,경기 안산시 단원구 선부광장북로 36 113호,2
GS25(문래한신),37.5216371279698,126.888118133469,서울 영등포구 양평동1가  14-1번지,2
아이지에이마트 분당차병원점,37.4100867548579,127.126367619815,경기 성남시 분당구 야탑로69번길 3 105호,2
천하명당,36.8188604913422,127.132019094247,충남 천안시 서북구 백석로 202 103호,2
우정로또판매점,37.5756927815913,127.047597862003,서울 동대문구 전농동  648-1,2
용꿈복권,37.5960531739862,127.098722866992,서울 중랑구 봉우재로71길 21 1층,2
대박로또,37.5029918951161,126.845009288807,서울 구로구 고척로21나길 8-3 (개봉동),2
씨유(CU)종로충신점,37.5736238690628,127.004702024104,서울 종로구 김상옥로 61 1층,2
씨유(CU)거제경남아너스빌점,34.8978654969857,128.563733952973,경남 거제시 두동로 30 1층 103호(경남아너스빌상가),2
우주로또,37.146160908895,127.072059962306,경기 오산시 원동(대원동) 764-18,2
GS25(목동고목점),37.5390022595781,126.870285231492,서울 양천구 목동 751-2번지,2
씨유(CU) 성남산들점,37.4205766551326,127.136521703504,"경기 성남시 중원구 여수울로 51 상가동 104호(여수동, 산들마을)",2
당첨로또,37.5271505468215,126.671289002457,인천 서구 봉오재3로 104 엔시티타워2차 1층 115호,2
천하명당,36.2410751490344,128.303720775695,경북 구미시 남문로4길 19,2
우주통신롯데마트점,35.1581646243334,128.698757554273,경남 창원시 진해구 진해대로 762 롯데마트상가1층118-2호,2
대박로또,37.500476182635,126.888918276161,서울 구로구 구로동  111-16,2
아주대박복권방,35.7948138454445,127.132165668763,전북 전주시 완산구 모악로 4767,2
우진슈퍼,37.5236014309912,126.894917191256,서울 영등포구 당산동2가  164현대상가116호,2
대박로또명당,36.7842296931458,127.014515044891,충남 아산시 번영로 216 1층,2
CU(좌동중앙점),35.1716106741271,129.174851671094,부산 해운대구  양운로 98 대하프라자1층 CU좌동중앙점,2
아주로또,34.8780906077758,128.692767803561,경남 거제시 용소7길 12 A동 103호,2
우창실업,37.4954965248113,127.118657452365,서울 송파구 중대로9길 27,2
GS25(안산경일점),37.3235293722349,126.846809235456,경기 안산시 상록구 성포동 591-4,2
운금이방,37.4835466074664,127.015110886678,서울 서초구  효령로 292 서울남부터미널 122호,2
씨유 진건용정공단점,37.6820915348593,127.18875027127,경기 남양주시  독정로성지2길 13,2
대박복권방,35.7989981029007,126.8904829469,전북 김제시 화동길 51,2
윈윈스토어(win win store),37.5868055827869,127.081347905764,서울 중랑구 겸재로 122,2
유가네 복권방,37.3948653015528,127.244006440117,경기 광주시 장지3길 2 1층,2
천하제일명당,35.1435592056029,129.060132673836,부산 부산진구 골드테마길 42,2
진도일등로또,34.484664339493,126.263830007868,전남 진도군 철마길 7-1 1층,2
어게인,37.68139727074,126.781325934456,경기 고양시 일산동구 중산로 105 현해프라자 113호,2
천하제일 복권방,36.6276871651131,127.476142872306,충북 청주시 서원구 매봉로 208 삼호상가1-105,2
GS25(상동서해점),37.5039718615818,126.750595541747,경기 부천시 원미구 상동 546-6번지 서해프라자1067호,2
대박복권방,37.0665764630472,127.055557149066,경기 평택시 서정동 835-11번지 101호 포시즌편의점,2
GS25(외대2),37.5959213695228,127.061030404752,서울 동대문구 이문동  288-39,2
이마트24 유성코아점,36.3574773958514,127.338096516684,대전 유성구 문화원로6번길 103 코아마트,2
대길 복권방,37.5068308741745,126.909265934321,서울 영등포구 가마산로71길 9 1층(신길동),2
신문판매대,37.618544369897,127.077790149773,서울 노원구 화랑로 455-2 버스 정류장 옆,2
통통복권,37.0400582273974,127.04809230613,경기 평택시 고덕여염8길 43 1층 101호,2
GS25(대전전민),36.3998584132045,127.408482852631,대전 유성구 전민동  464-1분산상가C동101 102,2
이마트24 창원그랜드점,35.2115144000928,128.700447461845,경남 창원시 성산구 대정로 73 성원1차상가120호 이마트24,2
진곡산단로또,35.2019573667384,126.790025246195,광주 광산구 오선동 658 1층,2
이마트24 천안성환명당점,36.8946791713485,127.136553583579,충남 천안시 서북구 천안대로 1746 아마트24,2
GS25(신림신성),37.4719637327353,126.939282713766,서울 관악구 신림동  103-109번지,2
와우통신,37.5910389200481,127.143625194148,경기 구리시 수택동  853럭키A상가1층104호,2
어방써니 복권방,35.2361080080103,128.901121538604,경남 김해시 분성로501번길 9,2
신문가판대,37.5840971677216,127.020337345146,서울 성북구 보문동4가 4번지 가판,2
이마트24 홍성구항대로점,36.586888574164,126.598468398048,충남 홍성군 내포로 677,2
이마트24광양서평로점,34.9762848321116,127.576302155223,전남 광양시 서북로 68,2
GS25(대전유천점),36.3159193013105,127.390741779967,대전 중구 유천동 336-2번지,2
신리복권방,35.7702582296934,127.208370868433,전북 완주군 상관면  신리    600-3,2
CU마차길점복권방,37.4700272198785,126.893484785791,서울 금천구 독산동(독산제1동) 330-1 CU(독산마차길점) 편의점내,2
이마트24길음현대,37.6064330299398,127.033035981186,서울 성북구 종암로38길 26-1 1층,2
GS25(울산무거점),35.5506017473206,129.260777126862,울산 남구  대학로147번길 36,2
대박로또복권방,35.1698759155039,129.050316920712,부산 부산진구 새싹로 154,2
이마트24문경로또명당점,36.584734400937,128.182391008668,경북 문경시 당교로 175 이마트24문경로또명당점,2
티앤에이,35.1570089944304,129.025010965658,부산 부산진구 백양대로 235,2
억만금로또복권,34.9437012782855,128.087132624297,경남 사천시  주공로 60 용강현대아파트 현대상가 1동 101호,2
이마트24사창대로점,36.6369383227267,127.459743179737,충북 청주시 서원구 1순환로 635,2
CU(원주명륜점),37.3330178939006,127.941847034504,강원 원주시  명륜동 751번지,2
진례로또명당,35.2783163096647,128.77031807899,경남 김해시 테크노밸리1로 196-43 Cu편의점 옆,2
CU(통영항남점),34.8423663689944,128.422550679863,경남 통영시 항남동  197-25,2
이마트24 수성3가점,35.853991853408,128.61837504392,대구 수성구 명덕로 442-3 이마트24수성3가점,2
신아슈퍼,36.7840545542098,127.014937136388,충남 아산시 모종동  566,2
CU(통영북신에이스점),34.8595395552591,128.426872193299,경남 통영시 무전동 1030-7번지,2
GS25(신림역),37.4845684845845,126.930289959461,서울 관악구 신림동  1422-38번지,2
양지명당복권,37.5635250365513,127.034298285382,서울 성동구 도선동  161번지,2
대구월성점로또판매,35.8309402599802,128.527277498123,대구 달서구 월성동  84-5주공상가4-106,2
이마트24 뉴가산지웰점,37.4774170148555,126.890899119445,서울 금천구 가산로9길 12-8 110호,2
양지복권,37.2258187385024,127.251710841929,경기 용인시 처인구 중부대로 1879,2
양지복권명당,36.2066559702475,127.089733467887,충남 논산시 해월로 211,2
이마트24 동래메가점,35.2030959483498,129.082073753801,부산 동래구 명륜로103번길 20 1층(명륜동),2
GS25(대전태평점),36.3225809213202,127.398760714663,대전 중구 유천동(유천2동) 189-5 백강미소빌딩,2
천하제일 복권 연무,36.1354677786625,127.100078496664,충남 논산시 연무읍 안심리 안심리 1126-36,2
이마트24 민락스타점,37.7456169306891,127.095149937743,경기 의정부시  오목로225번길 135 트윈1타워 113호,2
토토원,36.6657049445956,127.486302488627,충북 청주시 청원구 공항로 95,2
이마트24 부평공원점,37.4901962454537,126.711463632871,인천 부평구 안남로 79 1층 편의점,2
양지복권방,37.2343612924864,127.284236816535,경기 용인시 처인구 양지면 양지리 575-4번지 GS25,2
양지복권방,37.2388169190056,127.304897651705,경기 용인시 처인구 양지면 590-3,2
CU(원주무실대로점),37.3363821562604,127.928072254541,강원 원주시  시청로 84 1층 CU편의점,2
GS25(영통번영점),37.2538181295896,127.07691512103,경기 수원시 영통구 영통동 1038-1번지,2
토토판매점(모암점),36.1606605993156,128.259690396771,경북 김천시 국사길 202,2
신설동6번출구가판점,37.5764695791268,127.067933284743,서울 동대문구 한천로 174,2
이마트24 서울고속터미널4호점,37.5064357442307,127.006834366246,서울 서초구 신반포로 194 본관1층 쇼케이스4호,2
이마트24 송현 앞산점,35.8251657690299,128.551145776525,대구 달서구 송현로8길 88 1층 이마트24,2
신삼문로또방,35.4844079685076,128.748383170471,경남 밀양시 미리벌중앙로 76 1층,2
오케이할인마트,35.841121727392,128.582658613935,대구 남구 대명로 234-2 오케이할인마트,2
신사논현,37.513011743115,127.017874768014,서울 서초구  강남대로95길 43 1층,2
GS25(온천파크점),36.788470373605,126.996888333476,충남 아산시 온천동 1310번지 1층,2
통도복권,35.4936261373857,129.082523416522,경남 양산시 통도사로 71 복권판매점,2
통영 동피랑점,34.8463265056595,128.424317127133,경남 통영시 태평동 403 1층 CU편의점 내,2
통일기금닷컴,37.5713698538214,127.006513720745,서울 종로구 종로6가  251-1번지,2
이마트24석동오거리점,35.223286015088,128.685027877285,경남 창원시 성산구 마디미로 10 이마트24 R창원상남점,2
이마트24송탄터미널점,37.1288675407854,127.013298825725,경기 평택시 발안로 1010,2
코사마트부영6차점,34.9464388018646,127.529801143183,전남 순천시 해룡면  상삼리    661부영6차아파트상가104,2
에드가로또,35.1501359568042,126.85853558032,광주 서구  상무대로 882 1층 101호(에드가리움1차),2
GS25(원곡본점),37.3317075770814,126.7935628118,경기 안산시 단원구  원곡로 51,2
청계로또,37.570519189759025,127.0258358914528,서울 성동구 상왕십리동  12-46호,2
지에스25 오송캐슬점,36.6310167186,127.328270081465,충북 청주시 흥덕구 오송생명5로 184-16 편의점,2
이화건설,35.5574858992643,129.273213719515,울산 중구 다운로 29,2
시장복권방,35.1556582045371,129.058140841025,부산 부산진구 서면로 56 부전동.서면사장상가 아동18호,2
GS25(괘법중앙점),35.1631902451399,128.984870456578,부산 사상구 괘법동 546-5번지,2
시장로또,37.6205611321758,126.82400473723,경기 고양시 덕양구 지도로35번길 10 1층 일부(토당동),2
에브리 로또,35.3218000943341,126.800112280443,전남 장성군 수산길 2 에브리마켓,2
GS25(월평새미래),36.3563678102432,127.360915507106,대전 서구 월평동  339,2
파머스마켓,35.1255856028587,126.875323124776,광주 서구 풍암순환로 8 중흥아파트2차상가101호,2
시온복권방,37.5304718846843,126.967263079757,서울 용산구 새창로 213 1층,2
시온복권,35.2509047569613,128.510800826552,경남 창원시 마산회원구 중리상곡로 119 1층,2
GS25(신림두림),37.4844994173715,126.933967276712,서울 관악구 신림동  1411-9번지,2
파워24당감점,35.1550144053759,129.036315760326,부산 부산진구 가야대로589번길 3 1층,2
파워로또,36.3492173198582,127.435804451998,대전 동구 동서대로 1677 복합터미널 앞 버스정류장,2
오사랑복권,36.6349625748292,127.429668990184,충북 청주시 흥덕구 진재로 42,2
시민은 대박마당,35.1029128302878,129.000302087751,부산 사하구 괴정동 319-4 1층복권방,2
대박복권방,37.4956380836489,126.76681320714,경기 부천시 부흥로 220 1층 일부,2
인덕원가판점,37.4026717613485,126.975136573375,경기 안양시 동안구 관양동(관양2동) 1488-5,2
CU(용산신창점),37.5352726841211,126.955654108115,서울 용산구 신창동 59-4번지,2
시네마천국,37.8672936283103,127.754882852837,강원 춘천시 석사동  726-11,2
대박복권,35.2493474288386,128.522504480846,경남 창원시 마산회원구 옥정1길 21 1층,2
대박복권방,37.4969460055759,127.04637435433,서울 강남구 역삼동  761-2번지,2
GS25(대전시네마),36.339939332393,127.389295939169,대전 서구  괴정동 423-19번지1층,2
GS25(대전송촌점),36.3649649840023,127.438845768411,대전 대덕구  계족산로81번길 51,2
에브리데이모덕점,35.1848702390675,128.986442110527,부산 사상구 모라동  708-10번지 G마트,2
시네로또,35.2347563541582,129.00976479875,부산 북구 화명동  2275-1 102호,2
에브리복권,35.9591531971266,129.401611904229,경북 포항시 남구 문덕로38번길 9 에브리마트내,2
시내버스가판점,37.4069597766727,126.914217703709,경기 안양시 만안구 안양동(안양2동) 836-18,2
GS25(원곡본점),37.3317059575968,126.793564170272,경기 안산시 단원구 원곡동 750-8,2
에덴서점,37.6340076611468,127.014145008905,서울 강북구 덕릉로 5,2
지족 복권,34.831349111,128.000148824681,경남 남해군 동부대로 1874,2
대박드림복권방,37.5766069418164,127.021817505815,서울 종로구 숭인동길 35,2
이마트24신정거마점,35.5395352799171,129.301142769555,울산 남구 거마로98번길 11,2
GS25(광복점),35.0999204728161,129.035101293985,부산 중구 동광동2가 7-2번지,2
신남복권나라,37.9657879063286,128.077095825813,강원 인제군 남면  신남리  524번지,2
지원로또,35.321331668969,129.191021133551,부산 기장군 정관읍 달산리 1221-14,2
이마트24예천호반2차점,36.5761286177575,128.481176025157,"경북 예천군 양지로 14 호반베르디움2차 288동104호,105호",2
다온24시,33.5185872497169,126.567331857784,제주 제주시 일주동로 204,2
이마트24옥천청산점,36.3453190921171,127.789843589465,충북 옥천군 남부로 2222 이마트24 편의점,2
코사마트롯데점,37.4758987062503,126.870121690679,경기 광명시 디지털로33번길 23,2
언니네복권,37.501410964445,126.722143695426,인천 부평구 부평대로 112-1,2
GS25(서대신점),35.1139069737057,129.014200723566,부산 서구 서대신동3가(서대신제3동) 271-2,2
오창 중앙복권,36.7150765562734,127.428954460961,충북 청주시 청원구 중심상업로 47 103호,2
오징어게임복권방,36.9675200556318,127.505235939635,충북 음성군 대금로 602 101호,2
지에스25창원은아점(은정슈퍼),35.2079246153911,128.694603197652,경남 창원시 성산구 원이대로883번길 2 은정상가101호 GS편의점,2
지에스25오송타운점,36.6244848017428,127.328056462704,충북 청주시 흥덕구 만수길 28-1 편의점,2
이마트편의점(달서송현),35.8219904455022,128.548568392285,대구 달서구 송현로 32,2
천하제일복권방,36.4507848930169,126.805129441139,충남 청양군 청양읍  읍내리 162-6,2
이민복권방,36.8723987295746,127.14809855895,충남 천안시 서북구 천안대로 1476 1층,2
이번주 로또,37.6431349100152,126.789797411977,경기 고양시 일산동구 중앙로 1036 홈플러스 고양터미널점 B2층 X7Y2호,2
대박복권방,37.4817488863381,126.914289093676,서울 관악구 신림동(조원동) 538-1 싱싱마트,2
신공주 로또,37.5589087955774,126.922388351133,서울 마포구 월드컵북로4길 65 1층,2
GS25(대전원내),36.2980325326074,127.319984483191,대전 유성구 원내동  343-11,2
지에스25문경가은,36.6483581138309,128.061159989967,경북 문경시 대야로 2457 gs25문경가은점 내부,2
이슬이네 복권방,37.4982140163178,126.931603446979,서울 동작구 국사봉1길 71 102호(상도동),2
이오타,37.6905214291244,126.763120669291,경기 고양시 일산서구 산현로17번길 7-42 104호,2
오예로또,37.0936595481146,127.477919670646,경기 안성시 주래본죽로 32,2
코사마트김해점,35.2331502320402,128.88148464116,경남 김해시 가락로 75 1층 복권판매점,2
지에스25(동탄대박점),37.1699098463876,127.118265252681,"경기 화성시 동탄순환대로 249 103호(산척동, 효천프라자)",2
CU(원종깨비점),37.5229221174688,126.805178373803,경기 부천시  소사로 750 CU원종깨비점,2
지에스25 화봉쌍용,35.5913625697951,129.36893278469,울산 북구 화동로 6 1층 복권방,2
양재9호점로또판매,37.4721479567324,127.046716938165,서울 서초구 양재동  391,2
이마트24 R창원상남점,35.223286015088,128.685027877285,경남 창원시 성산구 마디미로 10 이마트24 R창원상남점,2
대박복권방,36.9317137998572,127.689416113284,충북 음성군 중앙로 84 1층 복권방,2
토큰박스(월촌역),35.8247371703241,128.546741997664,대구 달서구 월배로 330,2
애니타임24(해신점),35.9700628456754,126.71895709899,전북 군산시 문화로 119,2
토큰박스(하나백화점앞),35.8887563179445,128.56958308535,대구 북구 노원동2가  386-5,2
유진식품,37.4980505275626,126.904517420719,서울 영등포구 신길동 436-26번지,2
찬스센타 백운점,37.4848116843115,126.708756503362,인천 부평구 신촌로7번길 3,2
토큰박스(하나백화점앞),35.8887965792898,128.56959838717,대구 북구  팔달로 177,2
찬스복권방,37.6472270764538,127.016961970696,서울 강북구 한천로 1156 1층,2
GS25(경산사동),35.821297934456,128.754740007575,경북 경산시 삼풍동  509-4,2
육교마트,36.0235415066849,129.368176419399,경북 포항시 남구 해도동 433-1,2
육교상회,35.2201404738465,128.586822191834,경남 창원시 마산합포구 산호동  10-21번지,2
쌍둥이네복권방,37.552310521282,127.128586566479,서울 강동구  올림픽로 800 1층,2
애니홈(ANNYHOME),37.2364955423784,127.072927844859,경기 용인시 기흥구 서천로127번길 11-3 세인트힐 타워106호,2
대박복권,35.9744350628967,129.41422240124,경북 포항시 남구 정몽주로 633,2
찬스복권방,35.0636721404764,126.51847220689,전남 함평군 광남길 52 CU편의점,2
GS25(여의타워점),37.5194102234995,126.93862609475,서울 영등포구 여의도동 61-5번지 리버타워 102호,2
육일슈퍼마켓,37.5678974874849,126.980314745809,서울 중구  다동길 17,2
쌍둥이네 로또판매점,37.5395563890106,126.826503665197,서울 양천구 화곡로 41 1층,2
윤,37.4595923588056,126.637971268197,인천 미추홀구 능해길 4 1층 1호(용현동),2
찬스로또방,35.2171004998762,128.670366438584,경남 창원시 내동  456-17번지 내동상가 1층 7-8호,2
쌍광로또,35.1550349938193,126.913875072206,광주 동구 제봉로222번길 2 1층,2
CU칠곡점,35.9382151537951,128.549066411338,대구 북구  칠곡중앙대로 475,2
올리콜,37.5027129914595,126.731211560373,인천 부평구 장제로190번길 3,2
코코편의점,35.7796528568398,128.432059136436,대구 달성군 비슬로 1902,2
다온로또,35.1810970545231,126.890456340727,광주 북구 비엔날레로 104 1층,2
찬누리,36.2779888987137,126.910318076983,충남 부여군 사비로 61,2
싱싱마트,37.2691199328937,127.476329381316,경기 이천시 부발읍 신하1리 481-1,2
싱싱마트,37.2594234968993,127.477348924064,경기 이천시 부발읍 신하리 481-1,2
GS25(산본우정),37.3596591916402,126.930875909222,경기 군포시 산본동  1138우정빌딩1층101,2
싱글벙글할인마트,37.4778158692263,126.853915512188,경기 광명시 광명로 884 1층 좌측호(광명동),2
싱글벙글복권,37.5062411870803,126.922312731166,서울 영등포구 신길7동 1152번지 싱글벙글마트내,2
유진로또복권방,35.8588163147368,128.55123909781,대구 서구 내당동  354-27,2
GS25(건대제일점),37.5418407269126,127.066556579552,서울 광진구 화양동 49-1번지,2
천하명당안산,37.3635528674348,126.876253289944,경기 안산시 상록구 수인로 2020 103호,2
쌍용 로또,37.2579619415834,127.142613759557,경기 용인시 기흥구 상하동 상하동 163-9 신풍빌딩106,2
대관령복권방,37.6730640474473,128.704350720148,강원 평창군 대관령로 74-4 1층 B호,2
쎄븐로또,36.7245336345967,127.541403671346,충북 청주시 청원구 청암로 106 편의점,2
유니스퀘어 로또점,35.3266017239744,129.016249134929,경남 양산시 청운로 346 1층 106호,2
유로로또,37.7475801795571,127.06770542695,경기 의정부시 신곡동  69-1번지,2
GS25(양정역),35.1729641380276,129.070502665181,부산 부산진구 양정동  369-20,2
유마트,36.8152041618908,127.164074181175,충남 천안시 동남구 신부동 56-30번지,2
CU(횡계점),37.6719564518361,128.709395520906,강원 평창군  대관령로 122,2
참좋은마트,37.5810261363115,126.918092549111,서울 서대문구 북가좌동  5-95 1층,2
대박로또,35.9360005841854,128.559290247555,대구 북구 동천로 49 1층,2
CU(익산황등점),35.9992645125609,126.944633881714,전북 익산시 황등면 황등리 1038-1번지,2
썬마트가양점,36.3503349793975,127.436711042049,대전 동구 동서대로 1689 115호,2
토큰박스 서문시장,35.867734509949,128.582089039656,대구 중구 대신동  278-2,2
GS25(건대제일),37.5418407269126,127.066556579552,서울 광진구 화양동  49-1,2
유성,37.8763466383309,127.030303000286,경기 양주시 선하로 15 1동,2
압구정로또,37.5100830601021,127.044170489539,서울 강남구 삼성동  112위드미,2
GS25(동숭),37.583678668624,127.002561061012,서울 종로구 혜화동  201번지,2
GS25(여의쌍마),37.5243238280008,126.927770089385,서울 영등포구 여의도동  24-5번지 1층1호,2
참새3호,37.5202745191829,126.901875806243,서울 영등포구  영등포로 184-2 (영등포동4가),2
유성코아마트,36.3574773958514,127.338096516684,대전 유성구 문화원로6번길 103 코아마트,2
애니로또,35.8423896680767,128.695684624013,대구 수성구 시지동 253-3번지,2
GS25(여의중앙),37.5299227588765,126.919173463609,서울 영등포구 여의도동  14-21GS에클라트빌딩105-2,2
썬마트,35.1708039691881,128.147393038103,경남 진주시 사들로 30 더원프라자 1층,2
CU태화강변점(꿈샘),35.5499738630056,129.295060127662,울산 중구 신기1길 54,2
유승마트,37.5505775220075,126.674080466535,인천 서구 연희동  682-17,2
유앤아이,37.4646220584894,126.631907180156,인천 중구 인중로 97-1 버스정류장 앞 GS편의점 옆,2
참사랑복권방,36.8221815172457,127.125026368694,충남 천안시 서북구 백석3로 134 대건프라자 109호,2
써니복권유통,37.3196906731602,127.974325537516,강원 원주시 배울로 17 102호,2
올웨이즈,37.3641342432242,126.93058631736,경기 군포시 산본동  1097-1번지 사이버텔109호,2
다온복권,37.6284742878356,127.039410708924,서울 강북구 오현로 190 1층 103호,2
차오,37.5720295562121,126.974293312227,서울 종로구 새문안로5길 19 제지하1층 36호,2
코코주,37.5668931509513,127.006804117748,서울 중구 을지로6가(광희동) 18-71 1층,2
GS25(연희),37.570115295476,126.930640903115,서울 서대문구 연희동  122-7,2
양덕복권방,35.2330929616889,128.582950554982,경남 창원시 마산회원구 합성옛길 23 1층,2
옥천왔다,37.5225245301596,127.462740319839,경기 양평군 고읍로 193 1층,2
코스모스,37.2846959107348,127.02181628492,"경기 수원시 팔달구 창룡대로 65-3 1층 101,102호(매향동)",2
신천대로점,37.5114275495369,127.080512736589,서울 송파구 잠실동 175-12번지 CU편의점내,2
양덕행운로또판매점,36.0786931260656,129.397507020676,경북 포항시 북구 양덕남로 49 셀프세차장내 상가,2
GS25(관악봉천점),37.4807257818745,126.950273363867,서울 관악구 봉천동 876-1번지,2
토탈비디오(서신점),35.8329682532283,127.11079177956,전북 전주시 완산구 서신동  763-1번지 신일아파트 상가114-106호,2
양말 란제리,37.3972610769061,126.921447905313,경기 안양시 만안구 장내로 125 1층 상가2호 전부,2
대박로또,35.2143861428906,129.105199611647,부산 금정구 서동로 172 1층,2
GS25(신림역점),37.4845706415993,126.930280799083,서울 관악구  남부순환로 1617,2
신주로또판매점,36.9365892287993,127.689992427469,충북 음성군 중앙로 142 1층,2
신정푸른복권,37.5121599885522,126.837709014598,서울 양천구 신정동  774-5,2
GS25(연수단비),37.4142353791584,126.678193798856,인천 연수구  연수동 598-2번지101호,2
이레유통,37.4894723030976,126.817622075162,경기 부천시 원미구 역곡동 227-4,2
이례복권방,35.1140106912307,129.012264815653,부산 서구 대신로 42 1층,2
토토.로또사랑방,35.1643831375134,126.920004051526,광주 동구 필문대로 6,2
대박로또,35.206637365858,129.004149884274,부산 북구 낙동대로1780번길 78,2
신일로또,36.033216743125,129.375817602056,경북 포항시 남구 송도동 439-22 송도4거리훼미리마트,2
담경,37.4573432118315,127.165296133398,경기 성남시 중원구 은이로 12,2
CU(원주역점),37.3564077823032,127.944987846864,강원 원주시 학성동(중앙동) 425-11 1층 (CU),2
나눔로또,37.2787741773781,127.016293051641,경기 수원시 팔달구  정조로 791 병원 앞 가판점,2
코사상리점,35.8679251120076,128.529443884388,대구 서구 상리동  610,2
토토복권방,35.1971732819942,128.816626618066,경남 김해시 장유로 331-1 좌측 복권판매점,2
이룸로또(판매점),35.2116935969597,129.028100193358,부산 북구 만덕3로 40 (만덕동),2
대박로또,35.1812759692222,129.107768892208,부산 연제구 고분로236번길 70 복권판매점,2
CU(원주상지대점),37.3693258037318,127.936570627298,강원 원주시 우산동 200-16 1층 (CU),2
신영통,37.2334133441074,127.063355788169,경기 화성시 영통로27번길 8,2
GS25(광나루),37.5476198161538,127.107913188818,서울 광진구 광장동  323-2,2
GS25(상계역점),37.6632242176491,127.07352372116,서울 노원구 상계동 155-13번지,2
코사복권,37.4619767033078,126.718785352157,인천 남동구 백범로 278 1층,2
읍내동로또복권방,36.7807056106407,126.450876561216,충남 서산시 번화2로 17,2
대구복권,35.8867165696926,128.640125691792,대구 동구 아양로52길 10,2
싱글벙글 6/45,35.1815540246037,129.077779586428,부산 연제구 중앙대로 1041 좌측 싱글벙글복권방,2
